idx,state,label_idx,sample_idx,neuron_idx,n_labeled,sum_spikes,label_match,label_value,spike_value
8353,3,0,81,71,9,0,0,1,0
8354,3,0,81,72,9,1,0,1,0
8355,3,0,81,73,9,1,0,1,0
8356,3,0,81,74,9,0,0,1,0
8357,3,0,81,75,9,0,0,1,0
8358,3,0,81,76,9,1,0,1,0
8359,3,0,81,77,9,0,0,1,0
8360,3,0,81,78,9,0,0,1,0
8361,3,0,81,79,9,1,0,1,0
8362,3,0,81,80,9,1,0,1,1
8363,3,0,81,81,9,0,0,1,0
8364,3,0,81,82,9,0,0,1,0
8365,3,0,81,83,9,1,0,1,0
8366,3,0,81,84,9,0,0,1,0
8367,3,0,81,85,9,0,0,1,0
8368,3,0,81,86,9,1,0,1,0
8369,3,0,81,87,9,0,0,1,0
8370,3,0,81,88,9,0,0,1,0
8371,3,0,81,89,9,1,0,1,0
8372,3,0,81,90,9,1,0,1,0
8373,3,0,81,91,9,0,0,1,0
8374,3,0,81,92,9,1,0,1,0
8375,3,0,81,93,9,1,0,1,1
8376,3,0,81,94,9,0,0,1,0
8377,3,0,81,95,9,0,0,1,0
8378,3,0,81,96,9,1,0,1,0
8379,3,0,81,97,9,0,0,1,0
8380,3,0,81,98,9,0,0,1,0
8381,3,0,81,99,9,1,0,1,0
8382,2,0,82,99,9,1,0,2,0
8383,3,0,82,0,9,1,0,2,1
8384,3,0,82,1,9,0,0,2,0
8385,3,0,82,2,9,1,0,2,0
8386,3,0,82,3,9,1,0,2,0
8387,3,0,82,4,9,0,0,2,0
8388,3,0,82,5,9,0,0,2,0
8389,3,0,82,6,9,1,0,2,0
8390,3,0,82,7,9,0,0,2,0
8391,3,0,82,8,9,0,0,2,0
8392,3,0,82,9,9,1,0,2,0
8393,3,0,82,10,9,1,0,2,0
8394,3,0,82,11,9,0,0,2,0
8395,3,0,82,12,9,1,0,2,0
8396,3,0,82,13,9,1,0,2,1
8397,3,0,82,14,9,0,0,2,0
8398,3,0,82,15,9,0,0,2,0
8399,3,0,82,16,9,1,0,2,0
8400,3,0,82,17,9,0,0,2,0
8401,3,0,82,18,9,0,0,2,0
8402,3,0,82,19,9,1,0,2,0
8403,3,0,82,20,9,1,0,2,0
8404,3,0,82,21,9,0,0,2,0
8405,3,0,82,22,9,1,0,2,0
8406,3,0,82,23,9,1,0,2,0
8407,3,0,82,24,9,0,0,2,0
8408,3,0,82,25,9,0,0,2,0
8409,3,0,82,26,9,1,0,2,1
8410,3,0,82,27,9,0,0,2,0
8411,3,0,82,28,9,0,0,2,0
8412,3,0,82,29,9,1,0,2,0
8413,3,0,82,30,9,0,0,2,0
8414,3,0,82,31,9,0,0,2,0
8415,3,0,82,32,9,1,0,2,0
8416,3,0,82,33,9,1,0,2,0
8417,3,0,82,34,9,0,0,2,0
8418,3,0,82,35,9,0,0,2,0
8419,3,0,82,36,9,1,0,2,0
8420,3,0,82,37,9,0,0,2,0
8421,3,0,82,38,9,0,0,2,0
8422,3,0,82,39,9,1,0,2,0
8423,3,0,82,40,9,1,0,2,0
8424,3,0,82,41,9,0,0,2,0
8425,3,0,82,42,9,1,0,2,0
8426,3,0,82,43,9,0,0,2,0
8427,3,0,82,44,9,0,0,2,0
8428,3,0,82,45,9,0,0,2,0
8429,3,0,82,46,9,1,0,2,0
8430,3,0,82,47,9,0,0,2,0
8431,3,0,82,48,9,0,0,2,0
8432,3,0,82,49,9,1,0,2,0
8433,3,0,82,50,9,1,0,2,0
8434,3,0,82,51,9,0,0,2,0
8435,3,0,82,52,9,1,0,2,0
8436,3,0,82,53,9,1,0,2,0
8437,3,0,82,54,9,0,0,2,0
8438,3,0,82,55,9,0,0,2,0
8439,3,0,82,56,9,0,0,2,0
8440,3,0,82,57,9,0,0,2,0
8441,3,0,82,58,9,0,0,2,0
8442,3,0,82,59,9,1,0,2,0
8443,3,0,82,60,9,1,0,2,0
8444,3,0,82,61,9,0,0,2,0
8445,3,0,82,62,9,1,0,2,0
8446,3,0,82,63,9,1,0,2,0
8447,3,0,82,64,9,0,0,2,0
8448,3,0,82,65,9,0,0,2,0
8449,3,0,82,66,9,1,0,2,0
8450,3,0,82,67,9,0,0,2,0
8451,3,0,82,68,9,0,0,2,0
8452,3,0,82,69,9,0,0,2,0
8453,3,0,82,70,9,1,0,2,0
8454,3,0,82,71,9,0,0,2,0
8455,3,0,82,72,9,1,0,2,0
8456,3,0,82,73,9,1,0,2,0
8457,3,0,82,74,9,0,0,2,1
8458,3,0,82,75,9,0,0,2,0
8459,3,0,82,76,9,1,0,2,0
8460,3,0,82,77,9,0,0,2,0
8461,3,0,82,78,9,0,0,2,0
8462,3,0,82,79,9,1,0,2,0
8463,3,0,82,80,9,1,0,2,0
8464,3,0,82,81,9,0,0,2,0
8465,3,0,82,82,9,0,0,2,0
8466,3,0,82,83,9,1,0,2,0
8467,3,0,82,84,9,0,0,2,0
8468,3,0,82,85,9,0,0,2,0
8469,3,0,82,86,9,1,0,2,0
8470,3,0,82,87,9,0,0,2,1
8471,3,0,82,88,9,0,0,2,0
8472,3,0,82,89,9,1,0,2,0
8473,3,0,82,90,9,1,0,2,0
8474,3,0,82,91,9,0,0,2,0
8475,3,0,82,92,9,1,0,2,0
8476,3,0,82,93,9,1,0,2,0
8477,3,0,82,94,9,0,0,2,0
8478,3,0,82,95,9,0,0,2,0
8479,3,0,82,96,9,1,0,2,0
8480,3,0,82,97,9,0,0,2,0
8481,3,0,82,98,9,0,0,2,0
8482,3,0,82,99,9,1,0,2,0
8483,2,0,83,99,9,1,0,3,0
8484,3,0,83,0,9,1,0,3,0
8485,3,0,83,1,9,0,0,3,0
8486,3,0,83,2,9,1,0,3,0
8487,3,0,83,3,9,1,0,3,0
8488,3,0,83,4,9,0,0,3,0
8489,3,0,83,5,9,0,0,3,0
8490,3,0,83,6,9,1,0,3,0
8491,3,0,83,7,9,0,0,3,1
8492,3,0,83,8,9,0,0,3,0
8493,3,0,83,9,9,1,0,3,0
8494,3,0,83,10,9,1,0,3,0
8495,3,0,83,11,9,0,0,3,0
8496,3,0,83,12,9,1,0,3,0
8497,3,0,83,13,9,1,0,3,0
8498,3,0,83,14,9,0,0,3,0
8499,3,0,83,15,9,0,0,3,0
8500,3,0,83,16,9,1,0,3,0
8501,3,0,83,17,9,0,0,3,0
8502,3,0,83,18,9,0,0,3,0
8503,3,0,83,19,9,1,0,3,0
8504,3,0,83,20,9,1,0,3,1
8505,3,0,83,21,9,0,0,3,0
8506,3,0,83,22,9,1,0,3,0
8507,3,0,83,23,9,1,0,3,0
8508,3,0,83,24,9,0,0,3,0
8509,3,0,83,25,9,0,0,3,0
8510,3,0,83,26,9,1,0,3,0
8511,3,0,83,27,9,0,0,3,0
8512,3,0,83,28,9,0,0,3,0
8513,3,0,83,29,9,1,0,3,0
8514,3,0,83,30,9,0,0,3,0
8515,3,0,83,31,9,0,0,3,0
8516,3,0,83,32,9,1,0,3,0
8517,3,0,83,33,9,1,0,3,1
8518,3,0,83,34,9,0,0,3,0
8519,3,0,83,35,9,0,0,3,0
8520,3,0,83,36,9,1,0,3,0
8521,3,0,83,37,9,0,0,3,0
8522,3,0,83,38,9,0,0,3,0
8523,3,0,83,39,9,1,0,3,0
8524,3,0,83,40,9,1,0,3,0
8525,3,0,83,41,9,0,0,3,0
8526,3,0,83,42,9,1,0,3,0
8527,3,0,83,43,9,0,0,3,0
8528,3,0,83,44,9,0,0,3,0
8529,3,0,83,45,9,0,0,3,0
8530,3,0,83,46,9,1,0,3,0
8531,3,0,83,47,9,0,0,3,0
8532,3,0,83,48,9,0,0,3,0
8533,3,0,83,49,9,1,0,3,0
8534,3,0,83,50,9,1,0,3,0
8535,3,0,83,51,9,0,0,3,0
8536,3,0,83,52,9,1,0,3,0
8537,3,0,83,53,9,1,0,3,0
8538,3,0,83,54,9,0,0,3,0
8539,3,0,83,55,9,0,0,3,0
8540,3,0,83,56,9,0,0,3,0
8541,3,0,83,57,9,0,0,3,0
8542,3,0,83,58,9,0,0,3,0
8543,3,0,83,59,9,1,0,3,0
8544,3,0,83,60,9,1,0,3,0
8545,3,0,83,61,9,0,0,3,0
8546,3,0,83,62,9,1,0,3,0
8547,3,0,83,63,9,1,0,3,0
8548,3,0,83,64,9,0,0,3,0
8549,3,0,83,65,9,0,0,3,0
8550,3,0,83,66,9,1,0,3,0
8551,3,0,83,67,9,0,0,3,0
8552,3,0,83,68,9,0,0,3,0
8553,3,0,83,69,9,0,0,3,0
8554,3,0,83,70,9,1,0,3,0
8555,3,0,83,71,9,0,0,3,0
8556,3,0,83,72,9,1,0,3,0
8557,3,0,83,73,9,1,0,3,0
8558,3,0,83,74,9,0,0,3,0
8559,3,0,83,75,9,0,0,3,0
8560,3,0,83,76,9,1,0,3,0
8561,3,0,83,77,9,0,0,3,0
8562,3,0,83,78,9,0,0,3,0
8563,3,0,83,79,9,1,0,3,0
8564,3,0,83,80,9,1,0,3,0
8565,3,0,83,81,9,0,0,3,1
8566,3,0,83,82,9,0,0,3,0
8567,3,0,83,83,9,1,0,3,0
8568,3,0,83,84,9,0,0,3,0
8569,3,0,83,85,9,0,0,3,0
8570,3,0,83,86,9,1,0,3,0
8571,3,0,83,87,9,0,0,3,0
8572,3,0,83,88,9,0,0,3,0
8573,3,0,83,89,9,1,0,3,0
8574,3,0,83,90,9,1,0,3,0
8575,3,0,83,91,9,0,0,3,0
8576,3,0,83,92,9,1,0,3,0
8577,3,0,83,93,9,1,0,3,0
8578,3,0,83,94,9,0,0,3,1
8579,3,0,83,95,9,0,0,3,0
8580,3,0,83,96,9,1,0,3,0
8581,3,0,83,97,9,0,0,3,0
8582,3,0,83,98,9,0,0,3,0
8583,3,0,83,99,9,1,0,3,0
8584,2,0,84,99,9,1,0,4,0
8585,3,0,84,0,9,1,0,4,0
8586,3,0,84,1,9,0,0,4,1
8587,3,0,84,2,9,1,0,4,0
8588,3,0,84,3,9,1,0,4,0
8589,3,0,84,4,9,0,0,4,0
8590,3,0,84,5,9,0,0,4,0
8591,3,0,84,6,9,1,0,4,0
8592,3,0,84,7,9,0,0,4,0
8593,3,0,84,8,9,0,0,4,0
8594,3,0,84,9,9,1,0,4,0
8595,3,0,84,10,9,1,0,4,0
8596,3,0,84,11,9,0,0,4,0
8597,3,0,84,12,9,1,0,4,0
8598,3,0,84,13,9,1,0,4,0
8599,3,0,84,14,9,0,0,4,1
8600,3,0,84,15,9,0,0,4,0
8601,3,0,84,16,9,1,0,4,0
8602,3,0,84,17,9,0,0,4,0
8603,3,0,84,18,9,0,0,4,0
8604,3,0,84,19,9,1,0,4,0
8605,3,0,84,20,9,1,0,4,0
8606,3,0,84,21,9,0,0,4,0
8607,3,0,84,22,9,1,0,4,0
8608,3,0,84,23,9,1,0,4,0
8609,3,0,84,24,9,0,0,4,0
8610,3,0,84,25,9,0,0,4,0
8611,3,0,84,26,9,1,0,4,0
8612,3,0,84,27,9,0,0,4,1
8613,3,0,84,28,9,0,0,4,0
8614,3,0,84,29,9,1,0,4,0
8615,3,0,84,30,9,0,0,4,0
8616,3,0,84,31,9,0,0,4,0
8617,3,0,84,32,9,1,0,4,0
8618,3,0,84,33,9,1,0,4,0
8619,3,0,84,34,9,0,0,4,0
8620,3,0,84,35,9,0,0,4,0
8621,3,0,84,36,9,1,0,4,0
8622,3,0,84,37,9,0,0,4,0
8623,3,0,84,38,9,0,0,4,0
8624,3,0,84,39,9,1,0,4,0
8625,3,0,84,40,9,1,0,4,1
8626,3,0,84,41,9,0,0,4,0
8627,3,0,84,42,9,1,0,4,0
8628,3,0,84,43,9,0,0,4,0
8629,3,0,84,44,9,0,0,4,0
8630,3,0,84,45,9,0,0,4,0
8631,3,0,84,46,9,1,0,4,0
8632,3,0,84,47,9,0,0,4,0
8633,3,0,84,48,9,0,0,4,0
8634,3,0,84,49,9,1,0,4,0
8635,3,0,84,50,9,1,0,4,0
8636,3,0,84,51,9,0,0,4,0
8637,3,0,84,52,9,1,0,4,0
8638,3,0,84,53,9,1,0,4,0
8639,3,0,84,54,9,0,0,4,0
8640,3,0,84,55,9,0,0,4,0
8641,3,0,84,56,9,0,0,4,0
8642,3,0,84,57,9,0,0,4,0
8643,3,0,84,58,9,0,0,4,0
8644,3,0,84,59,9,1,0,4,0
8645,3,0,84,60,9,1,0,4,0
8646,3,0,84,61,9,0,0,4,0
8647,3,0,84,62,9,1,0,4,0
8648,3,0,84,63,9,1,0,4,0
8649,3,0,84,64,9,0,0,4,0
8650,3,0,84,65,9,0,0,4,0
8651,3,0,84,66,9,1,0,4,0
8652,3,0,84,67,9,0,0,4,0
8653,3,0,84,68,9,0,0,4,0
8654,3,0,84,69,9,0,0,4,0
8655,3,0,84,70,9,1,0,4,0
8656,3,0,84,71,9,0,0,4,0
8657,3,0,84,72,9,1,0,4,0
8658,3,0,84,73,9,1,0,4,0
8659,3,0,84,74,9,0,0,4,0
8660,3,0,84,75,9,0,0,4,0
8661,3,0,84,76,9,1,0,4,0
8662,3,0,84,77,9,0,0,4,0
8663,3,0,84,78,9,0,0,4,0
8664,3,0,84,79,9,1,0,4,0
8665,3,0,84,80,9,1,0,4,0
8666,3,0,84,81,9,0,0,4,0
8667,3,0,84,82,9,0,0,4,0
8668,3,0,84,83,9,1,0,4,0
8669,3,0,84,84,9,0,0,4,0
8670,3,0,84,85,9,0,0,4,0
8671,3,0,84,86,9,1,0,4,0
8672,3,0,84,87,9,0,0,4,0
8673,3,0,84,88,9,0,0,4,1
8674,3,0,84,89,9,1,0,4,0
8675,3,0,84,90,9,1,0,4,0
8676,3,0,84,91,9,0,0,4,0
8677,3,0,84,92,9,1,0,4,0
8678,3,0,84,93,9,1,0,4,0
8679,3,0,84,94,9,0,0,4,0
8680,3,0,84,95,9,0,0,4,0
8681,3,0,84,96,9,1,0,4,0
8682,3,0,84,97,9,0,0,4,0
8683,3,0,84,98,9,0,0,4,0
8684,3,0,84,99,9,1,0,4,0
8685,2,0,85,99,9,1,0,5,0
8686,3,0,85,0,9,1,0,5,0
8687,3,0,85,1,9,0,0,5,0
8688,3,0,85,2,9,1,0,5,0
8689,3,0,85,3,9,1,0,5,0
8690,3,0,85,4,9,0,0,5,0
8691,3,0,85,5,9,0,0,5,0
8692,3,0,85,6,9,1,0,5,0
8693,3,0,85,7,9,0,0,5,0
8694,3,0,85,8,9,0,0,5,1
8695,3,0,85,9,9,1,0,5,0
8696,3,0,85,10,9,1,0,5,0
8697,3,0,85,11,9,0,0,5,0
8698,3,0,85,12,9,1,0,5,0
8699,3,0,85,13,9,1,0,5,0
8700,3,0,85,14,9,0,0,5,0
8701,3,0,85,15,9,0,0,5,0
8702,3,0,85,16,9,1,0,5,0
8703,3,0,85,17,9,0,0,5,0
8704,3,0,85,18,9,0,0,5,0
8705,3,0,85,19,9,1,0,5,0
8706,3,0,85,20,9,1,0,5,0
8707,3,0,85,21,9,0,0,5,1
8708,3,0,85,22,9,1,0,5,0
8709,3,0,85,23,9,1,0,5,0
8710,3,0,85,24,9,0,0,5,0
8711,3,0,85,25,9,0,0,5,0
8712,3,0,85,26,9,1,0,5,0
8713,3,0,85,27,9,0,0,5,0
8714,3,0,85,28,9,0,0,5,0
8715,3,0,85,29,9,1,0,5,0
8716,3,0,85,30,9,0,0,5,0
8717,3,0,85,31,9,0,0,5,0
8718,3,0,85,32,9,1,0,5,0
8719,3,0,85,33,9,1,0,5,0
8720,3,0,85,34,9,0,0,5,1
8721,3,0,85,35,9,0,0,5,0
8722,3,0,85,36,9,1,0,5,0
8723,3,0,85,37,9,0,0,5,0
8724,3,0,85,38,9,0,0,5,0
8725,3,0,85,39,9,1,0,5,0
8726,3,0,85,40,9,1,0,5,0
8727,3,0,85,41,9,0,0,5,0
8728,3,0,85,42,9,1,0,5,0
8729,3,0,85,43,9,0,0,5,0
8730,3,0,85,44,9,0,0,5,0
8731,3,0,85,45,9,0,0,5,0
8732,3,0,85,46,9,1,0,5,0
8733,3,0,85,47,9,0,0,5,1
8734,3,0,85,48,9,0,0,5,0
8735,3,0,85,49,9,1,0,5,0
8736,3,0,85,50,9,1,0,5,0
8737,3,0,85,51,9,0,0,5,0
8738,3,0,85,52,9,1,0,5,0
8739,3,0,85,53,9,1,0,5,0
8740,3,0,85,54,9,0,0,5,0
8741,3,0,85,55,9,0,0,5,0
8742,3,0,85,56,9,0,0,5,0
8743,3,0,85,57,9,0,0,5,0
8744,3,0,85,58,9,0,0,5,0
8745,3,0,85,59,9,1,0,5,0
8746,3,0,85,60,9,1,0,5,0
8747,3,0,85,61,9,0,0,5,0
8748,3,0,85,62,9,1,0,5,0
8749,3,0,85,63,9,1,0,5,0
8750,3,0,85,64,9,0,0,5,0
8751,3,0,85,65,9,0,0,5,0
8752,3,0,85,66,9,1,0,5,0
8753,3,0,85,67,9,0,0,5,0
8754,3,0,85,68,9,0,0,5,0
8755,3,0,85,69,9,0,0,5,0
8756,3,0,85,70,9,1,0,5,0
8757,3,0,85,71,9,0,0,5,0
8758,3,0,85,72,9,1,0,5,0
8759,3,0,85,73,9,1,0,5,0
8760,3,0,85,74,9,0,0,5,0
8761,3,0,85,75,9,0,0,5,0
8762,3,0,85,76,9,1,0,5,0
8763,3,0,85,77,9,0,0,5,0
8764,3,0,85,78,9,0,0,5,0
8765,3,0,85,79,9,1,0,5,0
8766,3,0,85,80,9,1,0,5,0
8767,3,0,85,81,9,0,0,5,0
8768,3,0,85,82,9,0,0,5,0
8769,3,0,85,83,9,1,0,5,0
8770,3,0,85,84,9,0,0,5,0
8771,3,0,85,85,9,0,0,5,0
8772,3,0,85,86,9,1,0,5,0
8773,3,0,85,87,9,0,0,5,0
8774,3,0,85,88,9,0,0,5,0
8775,3,0,85,89,9,1,0,5,0
8776,3,0,85,90,9,1,0,5,0
8777,3,0,85,91,9,0,0,5,0
8778,3,0,85,92,9,1,0,5,0
8779,3,0,85,93,9,1,0,5,0
8780,3,0,85,94,9,0,0,5,0
8781,3,0,85,95,9,0,0,5,1
8782,3,0,85,96,9,1,0,5,0
8783,3,0,85,97,9,0,0,5,0
8784,3,0,85,98,9,0,0,5,0
8785,3,0,85,99,9,1,0,5,0
8786,2,0,86,99,9,1,0,6,0
8787,3,0,86,0,9,1,0,6,0
8788,3,0,86,1,9,0,0,6,0
8789,3,0,86,2,9,1,0,6,1
8790,3,0,86,3,9,1,0,6,0
8791,3,0,86,4,9,0,0,6,0
8792,3,0,86,5,9,0,0,6,0
8793,3,0,86,6,9,1,0,6,0
8794,3,0,86,7,9,0,0,6,0
8795,3,0,86,8,9,0,0,6,0
8796,3,0,86,9,9,1,0,6,0
8797,3,0,86,10,9,1,0,6,0
8798,3,0,86,11,9,0,0,6,0
8799,3,0,86,12,9,1,0,6,0
8800,3,0,86,13,9,1,0,6,0
8801,3,0,86,14,9,0,0,6,0
8802,3,0,86,15,9,0,0,6,1
8803,3,0,86,16,9,1,0,6,0
8804,3,0,86,17,9,0,0,6,0
8805,3,0,86,18,9,0,0,6,0
8806,3,0,86,19,9,1,0,6,0
8807,3,0,86,20,9,1,0,6,0
8808,3,0,86,21,9,0,0,6,0
8809,3,0,86,22,9,1,0,6,0
8810,3,0,86,23,9,1,0,6,0
8811,3,0,86,24,9,0,0,6,0
8812,3,0,86,25,9,0,0,6,0
8813,3,0,86,26,9,1,0,6,0
8814,3,0,86,27,9,0,0,6,0
8815,3,0,86,28,9,0,0,6,1
8816,3,0,86,29,9,1,0,6,0
8817,3,0,86,30,9,0,0,6,0
8818,3,0,86,31,9,0,0,6,0
8819,3,0,86,32,9,1,0,6,0
8820,3,0,86,33,9,1,0,6,0
8821,3,0,86,34,9,0,0,6,0
8822,3,0,86,35,9,0,0,6,0
8823,3,0,86,36,9,1,0,6,0
8824,3,0,86,37,9,0,0,6,0
8825,3,0,86,38,9,0,0,6,0
8826,3,0,86,39,9,1,0,6,0
8827,3,0,86,40,9,1,0,6,0
8828,3,0,86,41,9,0,0,6,1
8829,3,0,86,42,9,1,0,6,0
8830,3,0,86,43,9,0,0,6,0
8831,3,0,86,44,9,0,0,6,0
8832,3,0,86,45,9,0,0,6,0
8833,3,0,86,46,9,1,0,6,0
8834,3,0,86,47,9,0,0,6,0
8835,3,0,86,48,9,0,0,6,0
8836,3,0,86,49,9,1,0,6,0
8837,3,0,86,50,9,1,0,6,0
8838,3,0,86,51,9,0,0,6,0
8839,3,0,86,52,9,1,0,6,0
8840,3,0,86,53,9,1,0,6,0
8841,3,0,86,54,9,0,0,6,1
8842,3,0,86,55,9,0,0,6,0
8843,3,0,86,56,9,0,0,6,0
8844,3,0,86,57,9,0,0,6,0
8845,3,0,86,58,9,0,0,6,0
8846,3,0,86,59,9,1,0,6,0
8847,3,0,86,60,9,1,0,6,0
8848,3,0,86,61,9,0,0,6,0
8849,3,0,86,62,9,1,0,6,0
8850,3,0,86,63,9,1,0,6,0
8851,3,0,86,64,9,0,0,6,0
8852,3,0,86,65,9,0,0,6,0
8853,3,0,86,66,9,1,0,6,0
8854,3,0,86,67,9,0,0,6,0
8855,3,0,86,68,9,0,0,6,0
8856,3,0,86,69,9,0,0,6,0
8857,3,0,86,70,9,1,0,6,0
8858,3,0,86,71,9,0,0,6,0
8859,3,0,86,72,9,1,0,6,0
8860,3,0,86,73,9,1,0,6,0
8861,3,0,86,74,9,0,0,6,0
8862,3,0,86,75,9,0,0,6,0
8863,3,0,86,76,9,1,0,6,0
8864,3,0,86,77,9,0,0,6,0
8865,3,0,86,78,9,0,0,6,0
8866,3,0,86,79,9,1,0,6,0
8867,3,0,86,80,9,1,0,6,0
8868,3,0,86,81,9,0,0,6,0
8869,3,0,86,82,9,0,0,6,0
8870,3,0,86,83,9,1,0,6,0
8871,3,0,86,84,9,0,0,6,0
8872,3,0,86,85,9,0,0,6,0
8873,3,0,86,86,9,1,0,6,0
8874,3,0,86,87,9,0,0,6,0
8875,3,0,86,88,9,0,0,6,0
8876,3,0,86,89,9,1,0,6,0
8877,3,0,86,90,9,1,0,6,0
8878,3,0,86,91,9,0,0,6,0
8879,3,0,86,92,9,1,0,6,0
8880,3,0,86,93,9,1,0,6,0
8881,3,0,86,94,9,0,0,6,0
8882,3,0,86,95,9,0,0,6,0
8883,3,0,86,96,9,1,0,6,0
8884,3,0,86,97,9,0,0,6,0
8885,3,0,86,98,9,0,0,6,0
8886,3,0,86,99,9,1,0,6,0
8887,2,0,87,99,9,1,0,7,0
8888,3,0,87,0,9,1,0,7,0
8889,3,0,87,1,9,0,0,7,0
8890,3,0,87,2,9,1,0,7,0
8891,3,0,87,3,9,1,0,7,0
8892,3,0,87,4,9,0,0,7,0
8893,3,0,87,5,9,0,0,7,0
8894,3,0,87,6,9,1,0,7,0
8895,3,0,87,7,9,0,0,7,0
8896,3,0,87,8,9,0,0,7,0
8897,3,0,87,9,9,1,0,7,1
8898,3,0,87,10,9,1,0,7,0
8899,3,0,87,11,9,0,0,7,0
8900,3,0,87,12,9,1,0,7,0
8901,3,0,87,13,9,1,0,7,0
8902,3,0,87,14,9,0,0,7,0
8903,3,0,87,15,9,0,0,7,0
8904,3,0,87,16,9,1,0,7,0
8905,3,0,87,17,9,0,0,7,0
8906,3,0,87,18,9,0,0,7,0
8907,3,0,87,19,9,1,0,7,0
8908,3,0,87,20,9,1,0,7,0
8909,3,0,87,21,9,0,0,7,0
8910,3,0,87,22,9,1,0,7,1
8911,3,0,87,23,9,1,0,7,0
8912,3,0,87,24,9,0,0,7,0
8913,3,0,87,25,9,0,0,7,0
8914,3,0,87,26,9,1,0,7,0
8915,3,0,87,27,9,0,0,7,0
8916,3,0,87,28,9,0,0,7,0
8917,3,0,87,29,9,1,0,7,0
8918,3,0,87,30,9,0,0,7,0
8919,3,0,87,31,9,0,0,7,0
8920,3,0,87,32,9,1,0,7,0
8921,3,0,87,33,9,1,0,7,0
8922,3,0,87,34,9,0,0,7,0
8923,3,0,87,35,9,0,0,7,1
8924,3,0,87,36,9,1,0,7,0
8925,3,0,87,37,9,0,0,7,0
8926,3,0,87,38,9,0,0,7,0
8927,3,0,87,39,9,1,0,7,0
8928,3,0,87,40,9,1,0,7,0
8929,3,0,87,41,9,0,0,7,0
8930,3,0,87,42,9,1,0,7,0
8931,3,0,87,43,9,0,0,7,0
8932,3,0,87,44,9,0,0,7,0
8933,3,0,87,45,9,0,0,7,0
8934,3,0,87,46,9,1,0,7,0
8935,3,0,87,47,9,0,0,7,0
8936,3,0,87,48,9,0,0,7,1
8937,3,0,87,49,9,1,0,7,0
8938,3,0,87,50,9,1,0,7,0
8939,3,0,87,51,9,0,0,7,0
8940,3,0,87,52,9,1,0,7,0
8941,3,0,87,53,9,1,0,7,0
8942,3,0,87,54,9,0,0,7,0
8943,3,0,87,55,9,0,0,7,0
8944,3,0,87,56,9,0,0,7,0
8945,3,0,87,57,9,0,0,7,0
8946,3,0,87,58,9,0,0,7,0
8947,3,0,87,59,9,1,0,7,0
8948,3,0,87,60,9,1,0,7,0
8949,3,0,87,61,9,0,0,7,1
8950,3,0,87,62,9,1,0,7,0
8951,3,0,87,63,9,1,0,7,0
8952,3,0,87,64,9,0,0,7,0
8953,3,0,87,65,9,0,0,7,0
8954,3,0,87,66,9,1,0,7,0
8955,3,0,87,67,9,0,0,7,0
8956,3,0,87,68,9,0,0,7,0
8957,3,0,87,69,9,0,0,7,0
8958,3,0,87,70,9,1,0,7,0
8959,3,0,87,71,9,0,0,7,0
8960,3,0,87,72,9,1,0,7,0
8961,3,0,87,73,9,1,0,7,0
8962,3,0,87,74,9,0,0,7,0
8963,3,0,87,75,9,0,0,7,0
8964,3,0,87,76,9,1,0,7,0
8965,3,0,87,77,9,0,0,7,0
8966,3,0,87,78,9,0,0,7,0
8967,3,0,87,79,9,1,0,7,0
8968,3,0,87,80,9,1,0,7,0
8969,3,0,87,81,9,0,0,7,0
8970,3,0,87,82,9,0,0,7,0
8971,3,0,87,83,9,1,0,7,0
8972,3,0,87,84,9,0,0,7,0
8973,3,0,87,85,9,0,0,7,0
8974,3,0,87,86,9,1,0,7,0
8975,3,0,87,87,9,0,0,7,0
8976,3,0,87,88,9,0,0,7,0
8977,3,0,87,89,9,1,0,7,0
8978,3,0,87,90,9,1,0,7,0
8979,3,0,87,91,9,0,0,7,0
8980,3,0,87,92,9,1,0,7,0
8981,3,0,87,93,9,1,0,7,0
8982,3,0,87,94,9,0,0,7,0
8983,3,0,87,95,9,0,0,7,0
8984,3,0,87,96,9,1,0,7,0
8985,3,0,87,97,9,0,0,7,0
8986,3,0,87,98,9,0,0,7,0
8987,3,0,87,99,9,1,0,7,0
8988,2,0,88,99,9,1,0,8,0
8989,3,0,88,0,9,1,0,8,0
8990,3,0,88,1,9,0,0,8,0
8991,3,0,88,2,9,1,0,8,0
8992,3,0,88,3,9,1,0,8,0
8993,3,0,88,4,9,0,0,8,0
8994,3,0,88,5,9,0,0,8,0
8995,3,0,88,6,9,1,0,8,0
8996,3,0,88,7,9,0,0,8,0
8997,3,0,88,8,9,0,0,8,0
8998,3,0,88,9,9,1,0,8,0
8999,3,0,88,10,9,1,0,8,0
9000,3,0,88,11,9,0,0,8,0
9001,3,0,88,12,9,1,0,8,0
9002,3,0,88,13,9,1,0,8,0
9003,3,0,88,14,9,0,0,8,0
9004,3,0,88,15,9,0,0,8,0
9005,3,0,88,16,9,1,0,8,1
9006,3,0,88,17,9,0,0,8,0
9007,3,0,88,18,9,0,0,8,0
9008,3,0,88,19,9,1,0,8,0
9009,3,0,88,20,9,1,0,8,0
9010,3,0,88,21,9,0,0,8,0
9011,3,0,88,22,9,1,0,8,0
9012,3,0,88,23,9,1,0,8,0
9013,3,0,88,24,9,0,0,8,0
9014,3,0,88,25,9,0,0,8,0
9015,3,0,88,26,9,1,0,8,0
9016,3,0,88,27,9,0,0,8,0
